92,0.877,0.089449
93,0.97767,0.11752
100,0.83067,0.11951
105,1.033,0.098581
115,1.3267,0.16259
130,3.6767,0.72673
139,3.903,0.54848
171,4.5083,0.48761
194,5.0789,0.49842
278,4.0255,0.41871
288,3.8143,0.40189
290,3.516,0.42376
297,2.3527,0.4033
319,1.0565,0.062943
