37,1.0123,0.070939
91,0.956,0.094745
97,0.91,0.10647
105,1.1193,0.1034
110,1.589,0.18031
115,1.6363,0.29231
127,3.357,0.73939
133,3.8496,0.6327
148,3.7077,0.6822
157,4.7131,0.67158
169,4.9296,0.34401
191,4.977,0.46603
204,4.5954,0.70984
220,5.18,1.2645
234,5.1473,1.0502
248,4.1533,0.80971
266,2.6657,0.34598
272,2.567,0.38577
281,2.823,0.437
290,2.5718,0.40152
303,3.0647,0.46989
317,1.202,0.1818
328,0.92167,0.12318
