48,0.914,0.077797
101,0.996,0.098317
111,1.9163,0.36192
118,2.6558,0.6728
123,3.1578,0.7919
129,3.677,0.76818
144,3.7567,0.63008
157,4.5787,0.55794
165,4.6738,0.52174
180,4.874,0.53915
194,4.7537,0.55247
206,4.7287,0.44343
222,4.3673,0.44878
234,4.6683,0.52654
250,4.096,0.42305
264,4.464,0.45678
275,3.9497,0.36452
283,3.8643,0.41669
292,3.0623,0.41754
299,2.6257,0.32603
313,1.0593,0.097872
