58,0.90267,0.096631
79,0.98667,0.11451
88,0.95133,0.11554
102,1.1343,0.11808
108,1.169,0.14487
118,2.913,0.67787
128,3.6947,0.82226
164,4.4153,0.61568
177,4.6583,0.47431
205,4.692,0.54426
226,4.993,0.57123
240,4.704,0.48562
254,3.969,0.35322
268,4.415,0.57824
275,4.3667,0.45018
285,3.6233,0.37522
290,3.0387,0.43707
295,1.545,0.17135
298,1.368,0.1602
303,1.299,0.1747
311,0.96833,0.12035
324,0.99367,0.099533
