DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LEN,WID,LFIN,L75,L95,TIP,COMMENTS
4/3/2002,93,ACPE-01,20,MS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACPE-02,25,MS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACPE-03,27,SS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACPE-04,39,SS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACRU-01,5,MS,0,VS,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACRU-02,24,MS,0,VS,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACRU-03,38,MS,0,VS,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACRU-04,41,MS,0,VS,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACRU-05,65,MS,0,VS,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACSA-01,9,SS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACSA-02,58,SS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,ACSA-03,62,SS,0,ND,0,0,,0,0,0,0,0,0,
4/3/2002,93,AMSP-01,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
4/3/2002,93,AMSP-02,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
4/3/2002,93,AMSP-03,34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
4/3/2002,93,BEAL-01,13,MS,0,ND,0,0,,0,0,0,0,0,0
4/3/2002,93,BEAL-02,29,SS,0,ND,0,0,,0,0,0,0,0,0
4/3/2002,93,BEAL-03,35,SS,0,ND,0,0,,0,0,0,0,0,0
4/3/2002,93,BELE-01,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BELE-02,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BELE-03,44,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BEPA-01,22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BEPA-02,51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BEPA-03,52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,BEPA-04,53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,COAL-01,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,COAL-03,54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,COAL-04,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,CRSP-01,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,CRSP-02,49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,CRSP-03,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4/3/2002,93,FAGR-01,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
