DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS
03/21/1991,80,ACPE-01,19,MS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACPE-02,31,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACPE-03,36,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACPE-04,61,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACRU-01,8,NS,0,MS,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACRU-02,29,NS,0,MS,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACRU-03,57,NS,0,MS,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACRU-04,68,NS,0,MS,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACRU-05,93,SS,0,MS,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACSA-01,11,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACSA-02,85,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,ACSA-03,90,NS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,AMSP-01,3,SS,0,SS,0,0,P,0,0,0,0,0,0,
03/21/1991,80,AMSP-02,10,SS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,AMSP-03,50,MS,0,ND,0,0,,0,0,0,0,0,0,
03/21/1991,80,AMSP-04,89,MS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,ARSP-01,56,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEAL-01,13,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEAL-02,38,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEAL-03,53,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BELE-01,12,MS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BELE-02,39,SS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BELE-03,71,MS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPA-01,27,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPA-02,79,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPA-03,80,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPO-01,24,SS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPO-02,52,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPO-03,64,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,BEPO-04,67,NS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,CADE-01,32,SS,0,ND,0,0,,0,0,0,0,0,0
03/21/1991,80,CADE-02,44,SS,0,ND,0,0,,0,0,0,0,0,0
