DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS
03/27/2000,87,ACPE-01,23,VS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACPE-02,37,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACPE-03,42,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACPE-04,70,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACRU-01,8,SS,0,VS,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACRU-02,35,MS,0,VS,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACRU-03,66,MS,0,VS,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACRU-04,77,MS,0,VS,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACRU-05,107,MS,0,VS,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACSA-01,12,SS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACSA-02,99,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ACSA-03,104,SS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,AMSP-01,3,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,AMSP-02,11,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,AMSP-03,58,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/2000,87,ARSP-01,65,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,ARSP-02,81,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,ARSP-04,102,,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEAL-01,15,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEAL-02,44,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEAL-03,61,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BELE-01,13,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BELE-02,45,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BELE-03,83,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPA-01,33,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPA-02,91,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPA-03,92,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPA-04,93,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPO-01,29,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPO-02,60,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPO-03,73,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,BEPO-04,76,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CADE-01,38,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CADE-02,50,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CADE-03,71,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,COAL-01,10,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,COAL-03,94,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,COAL-04,16,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CRSP-01,34,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CRSP-02,89,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,CRSP-03,82,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FAGR-01,21,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FAGR-02,41,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FAGR-03,48,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FAGR-04,96,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FRAM-01,4,SS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FRAM-02,95,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FRAM-03,100,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,FRAM-04,109,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,HAVI-01,43,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,HAVI-02,63,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,HAVI-03,84,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/2000,87,ILVE-01,6,NS,0,ND,0,0,,0,0,0,0,0,0
