DATE,TREEID,FOPEN,FPAST,LCOLOR,LFALL,CIRCUIT,COMMENTS
9/19/2002,ACSA-01,-99,-99,0,0,6
9/19/2002,BELE-01,-99,-99,7,1,7
9/19/2002,BEAL-01,-99,-99,12,3,8
9/19/2002,QURU-01,-99,-99,5,0,9
9/19/2002,QUAL-04,-99,-99,0,0,10
9/19/2002,FAGR-01,-99,-99,1,0,11
9/19/2002,ACPE-01,-99,-99,1,1,12
9/19/2002,QUVE-01,-99,-99,1,0,13
9/19/2002,BEPA-01,-99,-99,5,1,14
9/19/2002,ACRU-02,-99,-99,35,8,15
9/19/2002,ACPE-02,-99,-99,2,1,16
9/19/2002,NYSY-04,-99,-99,3,0,17
9/19/2002,FAGR-05,-99,-99,0,0,18
9/19/2002,ACPE-03,-99,-99,3,1,19
9/19/2002,BEAL-02,-99,-99,3,0,20
9/19/2002,BELE-02,-99,-99,1,0,21
9/19/2002,FAGR-03,-99,-99,3,0,22
9/19/2002,AMSP-03,-99,-99,5,1,23
9/19/2002,NYSY-02,-99,-99,5,0,24
9/19/2002,BEAL-03,-99,-99,5,1,25
9/19/2002,NYSY-03,-99,-99,3,1,26
9/19/2002,QURU-02,-99,-99,1,0,27
9/19/2002,ACRU-03,-99,-99,8,1,28
9/19/2002,ACPE-04,-99,-99,10,1,29
9/19/2002,QUVE-02,-99,-99,0,0,30
9/19/2002,ACRU-04,-99,-99,25,3,31
9/19/2002,QUAL-02,-99,-99,35,3,32
9/19/2002,BELE-03,-99,-99,2,0,33
9/19/2002,QUVE-03,-99,-99,10,2,34
9/19/2002,QUVE-04,-99,-99,0,0,35
9/19/2002,QURU-03,-99,-99,0,0,36
9/19/2002,PRSE-02,-99,-99,10,1,37
9/19/2002,BEPA-02,-99,-99,1,0,38
9/19/2002,BEPA-03,-99,-99,3,0,39
9/19/2002,BEPA-04,-99,-99,10,5,40
9/19/2002,FRAM-02,-99,-99,10,0,41
9/19/2002,FAGR-04,-99,-99,0,0,42
9/19/2002,QUAL-03,-99,-99,0,0,43
9/19/2002,ACSA-02,-99,-99,0,0,44
9/19/2002,FRAM-03,-99,-99,1,0,45
9/19/2002,ACSA-03,-99,-99,13,5,46
9/19/2002,PRSE-04,-99,-99,5,1,47
9/19/2002,QURU-04,-99,-99,3,0,48
9/19/2002,ACRU-05,-99,-99,17,5,49
9/19/2002,FRAM-04,-99,-99,1,0,50
9/25/2002,AMSP-01,-99,-99,1,0,1
9/25/2002,FRAM-01,-99,-99,60,5,2
9/25/2002,PRSE-01,-99,-99,20,5,3
9/25/2002,ACRU-01,-99,-99,10,3,4
9/25/2002,AMSP-02,-99,-99,15,2,5
9/25/2002,ACSA-01,-99,-99,0,0,6
9/25/2002,BELE-01,-99,-99,22,3,7
9/25/2002,BEAL-01,-99,-99,20,5,8
9/25/2002,QURU-01,-99,-99,5,0,9
9/25/2002,QUAL-04,-99,-99,0,0,10
9/25/2002,FAGR-01,-99,-99,1,0,11
9/25/2002,ACPE-01,-99,-99,1,1,12
9/25/2002,QUVE-01,-99,-99,1,0,13
9/25/2002,BEPA-01,-99,-99,5,1,14
9/25/2002,ACRU-02,-99,-99,25,10,15
9/25/2002,ACPE-02,-99,-99,5,1,16
9/25/2002,NYSY-04,-99,-99,8,1,17
9/25/2002,FAGR-05,-99,-99,5,1,18
9/25/2002,ACPE-03,-99,-99,5,1,19
9/25/2002,BEAL-02,-99,-99,15,1,20
9/25/2002,BELE-02,-99,-99,8,0,21
9/25/2002,FAGR-03,-99,-99,30,5,22
9/25/2002,AMSP-03,-99,-99,20,3,23
9/25/2002,NYSY-02,-99,-99,18,1,24
9/25/2002,BEAL-03,-99,-99,10,1,25
9/25/2002,NYSY-03,-99,-99,8,2,26
9/25/2002,QURU-02,-99,-99,0,0,27
9/25/2002,ACRU-03,-99,-99,12,1,28
9/25/2002,ACPE-04,-99,-99,27,3,29
9/25/2002,QUVE-02,-99,-99,0,0,30
9/25/2002,ACRU-04,-99,-99,35,5,31
9/25/2002,QUAL-02,-99,-99,45,7,32
9/25/2002,BELE-03,-99,-99,18,2,33
9/25/2002,QUVE-03,-99,-99,17,3,34
9/25/2002,QUVE-04,-99,-99,1,0,35
9/25/2002,QURU-03,-99,-99,1,0,36
9/25/2002,PRSE-02,-99,-99,10,1,37
9/25/2002,BEPA-02,-99,-99,2,0,38
9/25/2002,BEPA-03,-99,-99,2,1,39
9/25/2002,BEPA-04,-99,-99,27,7,40
9/25/2002,FRAM-02,-99,-99,33,1,41
9/25/2002,FAGR-04,-99,-99,1,0,42
9/25/2002,QUAL-03,-99,-99,1,0,43
9/25/2002,ACSA-02,-99,-99,3,0,44
9/25/2002,FRAM-03,-99,-99,3,0,45
9/25/2002,ACSA-03,-99,-99,18,5,46
9/25/2002,PRSE-04,-99,-99,15,1,47
9/25/2002,QURU-04,-99,-99,5,0,48
9/25/2002,ACRU-05,-99,-99,15,5,49
9/25/2002,FRAM-04,-99,-99,1,0,50
10/4/2002,AMSP-01,-99,-99,25,1,1
10/4/2002,FRAM-01,-99,-99,90,25,2
10/4/2002,PRSE-01,-99,-99,27,22,3
10/4/2002,ACRU-01,-99,-99,60,5,4
10/4/2002,AMSP-02,-99,-99,35,2,5
