DATE,TREEID,FOPEN,FPAST,LCOLOR,LFALL
9/15/1994,ACRU-05,-99,-99,8,0
9/15/1994,PIST-04,-99,-99,8,0
9/15/1994,FRAM-04,-99,-99,3,0
9/15/1994,POTR-02,-99,-99,0,0
9/29/1994,VACO-01,-99,-99,8,0
9/29/1994,PIST-01,-99,-99,90,38
9/29/1994,AMSP-01,-99,-99,50,3
9/29/1994,FRAM-01,-99,-99,100,20
9/29/1994,PRSE-01,-99,-99,15,3
9/29/1994,ILVE-01,-99,-99,0,0
9/29/1994,VICA-01,-99,-99,5,0
9/29/1994,ACRU-01,-99,-99,38,3
9/29/1994,SAPU-01,-99,-99,5,0
9/29/1994,AMSP-02,-99,-99,55,3
9/29/1994,ACSA-01,-99,-99,8,0
9/29/1994,BELE-01,-99,-99,8,0
9/29/1994,SAPU-03,-99,-99,15,0
9/29/1994,BEAL-01,-99,-99,75,40
9/29/1994,COAL-02,-99,-99,20,0
9/29/1994,QURU-01,-99,-99,8,0
9/29/1994,VICA-02,-99,-99,3,0
9/29/1994,QUAL-01,-99,-99,71,3
9/29/1994,FAGR-01,-99,-99,3,0
9/29/1994,VIAL-01,-99,-99,15,0
9/29/1994,ACPE-01,-99,-99,8,0
9/29/1994,TSCA-01,-99,-99,100,92
9/29/1994,QUVE-01,-99,-99,8,0
9/29/1994,VACO-02,-99,-99,28,8
9/29/1994,LYLI-02,-99,-99,3,0
9/29/1994,LYLI-01,-99,-99,45,0
9/29/1994,BEPO-01,-99,-99,28,3
9/29/1994,LYLI-03,-99,-99,55,0
9/29/1994,KAAN-01,-99,-99,97,80
9/29/1994,PIST-02,-99,-99,71,15
9/29/1994,BEPA-01,-99,-99,45,3
9/29/1994,CRSP-01,-99,-99,8,0
9/29/1994,ACRU-02,-99,-99,20,0
9/29/1994,RHSP-01,-99,-99,92,80
9/29/1994,ACPE-02,-99,-99,40,0
9/29/1994,CADE-01,-99,-99,20,0
9/29/1994,NYSY-04,-99,-99,45,3
9/29/1994,KALA-01,-99,-99,100,80
9/29/1994,FAGR-02,-99,-99,20,0
9/29/1994,ACPE-03,-99,-99,28,3
9/29/1994,HAVI-01,-99,-99,80,8
9/29/1994,BEAL-02,-99,-99,55,3
9/29/1994,BELE-02,-99,-99,55,3
9/29/1994,VICA-03,-99,-99,15,3
9/29/1994,VIAL-02,-99,-99,45,0
9/29/1994,FAGR-03,-99,-99,45,3
9/29/1994,TSCA-04,-99,-99,100,80
9/29/1994,CADE-02,-99,-99,3,0
9/29/1994,KALA-02,-99,-99,100,71
9/29/1994,VACO-03,-99,-99,8,0
9/29/1994,KAAN-02,-99,-99,45,8
9/29/1994,NEMU-01,-99,-99,20,3
9/29/1994,ILVE-04,-99,-99,3,0
9/29/1994,NEMU-02,-99,-99,8,0
9/29/1994,RHSP-02,-99,-99,80,55
9/29/1994,AMSP-03,-99,-99,92,55
9/29/1994,NYSY-02,-99,-99,92,55
9/29/1994,BEPO-02,-99,-99,28,3
9/29/1994,BEAL-03,-99,-99,97,71
9/29/1994,NYSY-03,-99,-99,100,81
9/29/1994,HAVI-02,-99,-99,80,3
9/29/1994,QURU-02,-99,-99,45,3
9/29/1994,ARSP-01,-99,-99,8,0
9/29/1994,ACRU-03,-99,-99,100,92
9/29/1994,VIAL-03,-99,-99,92,0
9/29/1994,KAAN-03,-99,-99,20,0
9/29/1994,VACO-04,-99,-99,20,0
9/29/1994,ACPE-04,-99,-99,45,0
9/29/1994,CADE-03,-99,-99,3,0
9/29/1994,QUVE-02,-99,-99,61,3
9/29/1994,BEPO-03,-99,-99,45,20
9/29/1994,PIST-03,-99,-99,92,15
9/29/1994,KALA-03,-99,-99,100,92
9/29/1994,BEPO-04,-99,-99,28,8
9/29/1994,ACRU-04,-99,-99,92,28
9/29/1994,QUAL-02,-99,-99,80,28
9/29/1994,RHSP-03,-99,-99,45,20
9/29/1994,NEMU-03,-99,-99,20,3
9/29/1994,ARSP-02,-99,-99,45,3
9/29/1994,CRSP-03,-99,-99,8,0
9/29/1994,BELE-03,-99,-99,100,28
9/29/1994,HAVI-03,-99,-99,28,3
9/29/1994,QUVE-03,-99,-99,55,8
9/29/1994,TSCA-05,-99,-99,100,71
9/29/1994,QUVE-04,-99,-99,28,3
9/29/1994,QURU-03,-99,-99,28,0
9/29/1994,CRSP-02,-99,-99,3,0
9/29/1994,PRSE-02,-99,-99,20,3
9/29/1994,BEPA-02,-99,-99,20,0
9/29/1994,BEPA-03,-99,-99,45,3
9/29/1994,BEPA-04,-99,-99,20,3
9/29/1994,COAL-03,-99,-99,8,0
9/29/1994,FRAM-02,-99,-99,100,99
9/29/1994,FAGR-04,-99,-99,0,0
9/29/1994,QUAL-03,-99,-99,28,0
9/29/1994,ILVE-02,-99,-99,3,0
9/29/1994,ACSA-02,-99,-99,10,0
9/29/1994,FRAM-03,-99,-99,45,3
9/29/1994,SAPU-02,-99,-99,3,0
9/29/1994,POTR-04,-99,-99,0,0
9/29/1994,FRAM-05,-99,-99,80,3
9/29/1994,ACSA-03,-99,-99,38,8
9/29/1994,PRSE-03,-99,-99,20,3
9/29/1994,QURU-04,-99,-99,8,0
9/29/1994,ACRU-05,-99,-99,28,3
9/29/1994,PIST-04,-99,-99,80,8
9/29/1994,FRAM-04,-99,-99,20,0
9/29/1994,POTR-02,-99,-99,0,0
10/6/1994,VACO-01,-99,-99,30,3
10/6/1994,PIST-01,-99,-99,92,45
10/6/1994,AMSP-01,-99,-99,45,8
10/6/1994,FRAM-01,-99,-99,100,71
10/6/1994,PRSE-01,-99,-99,45,15
10/6/1994,ILVE-01,-99,-99,8,0
10/6/1994,VICA-01,-99,-99,8,0
10/6/1994,ACRU-01,-99,-99,80,15
10/6/1994,SAPU-01,-99,-99,3,0
10/6/1994,AMSP-02,-99,-99,80,3
10/6/1994,ACSA-01,-99,-99,8,0
10/6/1994,BELE-01,-99,-99,20,0
10/6/1994,SAPU-03,-99,-99,45,3
10/6/1994,BEAL-01,-99,-99,80,38
10/6/1994,COAL-02,-99,-99,50,20
10/6/1994,QURU-01,-99,-99,15,0
10/6/1994,VICA-02,-99,-99,8,0
10/6/1994,QUAL-01,-99,-99,92,30
10/6/1994,FAGR-01,-99,-99,3,0
10/6/1994,VIAL-01,-99,-99,80,0
10/6/1994,ACPE-01,-99,-99,15,3
10/6/1994,TSCA-01,-99,-99,100,92
10/6/1994,QUVE-01,-99,-99,28,3
10/6/1994,VACO-02,-99,-99,55,30
10/6/1994,LYLI-02,-99,-99,45,3
10/6/1994,LYLI-01,-99,-99,80,3
10/6/1994,BEPO-01,-99,-99,71,30
10/6/1994,LYLI-03,-99,-99,80,3
10/6/1994,KAAN-01,-99,-99,38,0
10/6/1994,PIST-02,-99,-99,80,15
10/6/1994,BEPA-01,-99,-99,71,8
10/6/1994,CRSP-01,-99,-99,55,20
10/6/1994,ACRU-02,-99,-99,97,8
10/6/1994,RHSP-01,-99,-99,97,80
10/6/1994,ACPE-02,-99,-99,20,0
10/6/1994,CADE-01,-99,-99,55,3
10/6/1994,NYSY-04,-99,-99,45,3
10/6/1994,KALA-01,-99,-99,28,0
10/6/1994,FAGR-02,-99,-99,45,8
10/6/1994,ACPE-03,-99,-99,71,0
10/6/1994,HAVI-01,-99,-99,80,28
10/6/1994,BEAL-02,-99,-99,97,8
10/6/1994,BELE-02,-99,-99,92,10
10/6/1994,VICA-03,-99,-99,15,0
10/6/1994,VIAL-02,-99,-99,71,0
10/6/1994,FAGR-03,-99,-99,80,20
10/6/1994,TSCA-04,-99,-99,100,92
10/6/1994,CADE-02,-99,-99,15,0
10/6/1994,KALA-02,-99,-99,80,38
10/6/1994,VACO-03,-99,-99,28,3
10/6/1994,KAAN-02,-99,-99,45,0
10/6/1994,NEMU-01,-99,-99,38,0
10/6/1994,ILVE-04,-99,-99,3,0
10/6/1994,NEMU-02,-99,-99,28,0
10/6/1994,RHSP-02,-99,-99,97,80
10/6/1994,AMSP-03,-99,-99,100,97
10/6/1994,NYSY-02,-99,-99,100,80
10/6/1994,BEPO-02,-99,-99,55,15
10/6/1994,BEAL-03,-99,-99,100,92
10/6/1994,NYSY-03,-99,-99,100,97
10/6/1994,HAVI-02,-99,-99,92,8
10/6/1994,QURU-02,-99,-99,80,3
10/6/1994,ARSP-01,-99,-99,28,0
10/6/1994,ACRU-03,-99,-99,100,100
10/6/1994,VIAL-03,-99,-99,100,3
10/6/1994,KAAN-03,-99,-99,28,0
10/6/1994,VACO-04,-99,-99,28,3
10/6/1994,ACPE-04,-99,-99,92,3
10/6/1994,CADE-03,-99,-99,20,0
10/6/1994,QUVE-02,-99,-99,97,55
10/6/1994,BEPO-03,-99,-99,80,55
10/6/1994,PIST-03,-99,-99,92,20
10/6/1994,KALA-03,-99,-99,55,15
10/6/1994,BEPO-04,-99,-99,71,28
10/6/1994,ACRU-04,-99,-99,100,80
10/6/1994,QUAL-02,-99,-99,97,55
10/6/1994,RHSP-03,-99,-99,92,55
10/6/1994,NEMU-03,-99,-99,28,3
10/6/1994,ARSP-02,-99,-99,55,8
10/6/1994,CRSP-03,-99,-99,45,3
10/6/1994,BELE-03,-99,-99,100,55
10/6/1994,HAVI-03,-99,-99,45,0
10/6/1994,QUVE-03,-99,-99,92,55
10/6/1994,TSCA-05,-99,-99,100,80
10/6/1994,QUVE-04,-99,-99,55,3
10/6/1994,QURU-03,-99,-99,30,0
10/6/1994,CRSP-02,-99,-99,15,0
10/6/1994,PRSE-02,-99,-99,45,8
10/6/1994,BEPA-02,-99,-99,80,8
10/6/1994,BEPA-03,-99,-99,92,8
10/6/1994,BEPA-04,-99,-99,71,8
10/6/1994,COAL-03,-99,-99,45,3
10/6/1994,FRAM-02,-99,-99,100,100
10/6/1994,FAGR-04,-99,-99,8,0
10/6/1994,QUAL-03,-99,-99,71,8
10/6/1994,ILVE-02,-99,-99,3,0
10/6/1994,ACSA-02,-99,-99,20,0
10/6/1994,FRAM-03,-99,-99,71,8
10/6/1994,SAPU-02,-99,-99,8,0
10/6/1994,POTR-04,-99,-99,15,0
10/6/1994,FRAM-05,-99,-99,100,3
10/6/1994,ACSA-03,-99,-99,71,28
10/6/1994,PRSE-03,-99,-99,28,8
10/6/1994,QURU-04,-99,-99,20,0
10/6/1994,ACRU-05,-99,-99,71,40
10/6/1994,PIST-04,-99,-99,80,20
10/6/1994,FRAM-04,-99,-99,45,3
10/6/1994,POTR-02,-99,-99,3,0
10/14/1994,VACO-01,-99,-99,71,8
10/14/1994,PIST-01,-99,-99,100,92
10/14/1994,AMSP-01,-99,-99,100,80
10/14/1994,FRAM-01,-99,-99,100,100
10/14/1994,PRSE-01,-99,-99,100,55
10/14/1994,ILVE-01,-99,-99,20,3
10/14/1994,VICA-01,-99,-99,92,3
10/14/1994,ACRU-01,-99,-99,100,99
10/14/1994,SAPU-01,-99,-99,20,8
10/14/1994,AMSP-02,-99,-99,100,71
10/14/1994,ACSA-01,-99,-99,80,3
10/14/1994,BELE-01,-99,-99,97,28
10/14/1994,SAPU-03,-99,-99,20,8
10/14/1994,BEAL-01,-99,-99,100,97
10/14/1994,COAL-02,-99,-99,100,92
10/14/1994,QURU-01,-99,-99,45,8
10/14/1994,VICA-02,-99,-99,45,3
10/14/1994,QUAL-01,-99,-99,100,97
10/14/1994,FAGR-01,-99,-99,8,0
10/14/1994,VIAL-01,-99,-99,100,45
10/14/1994,ACPE-01,-99,-99,71,3
10/14/1994,TSCA-01,-99,-99,100,97
10/14/1994,QUVE-01,-99,-99,97,3
10/14/1994,VACO-02,-99,-99,92,55
10/14/1994,LYLI-02,-99,-99,71,3
10/14/1994,LYLI-01,-99,-99,92,8
10/14/1994,BEPO-01,-99,-99,92,55
10/14/1994,LYLI-03,-99,-99,97,30
10/14/1994,KAAN-01,-99,-99,71,8
10/14/1994,PIST-02,-99,-99,97,80
10/14/1994,BEPA-01,-99,-99,100,55
10/14/1994,CRSP-01,-99,-99,100,45
10/14/1994,ACRU-02,-99,-99,100,98
10/14/1994,RHSP-01,-99,-99,99,97
10/14/1994,ACPE-02,-99,-99,100,3
10/14/1994,CADE-01,-99,-99,100,15
10/14/1994,NYSY-04,-99,-99,97,8
10/14/1994,KALA-01,-99,-99,80,55
10/14/1994,FAGR-02,-99,-99,71,28
10/14/1994,ACPE-03,-99,-99,100,28
10/14/1994,HAVI-01,100,-99,100,71
10/14/1994,BEAL-02,-99,-99,100,92
10/14/1994,BELE-02,-99,-99,100,99
10/14/1994,VICA-03,-99,-99,55,8
10/14/1994,VIAL-02,-99,-99,100,30
10/14/1994,FAGR-03,-99,-99,100,55
10/14/1994,TSCA-04,-99,-99,100,92
10/14/1994,CADE-02,-99,-99,30,0
10/14/1994,KALA-02,-99,-99,92,71
10/14/1994,VACO-03,-99,-99,92,45
10/14/1994,KAAN-02,-99,-99,71,8
10/14/1994,NEMU-01,-99,-99,71,15
10/14/1994,ILVE-04,-99,-99,20,0
10/14/1994,NEMU-02,-99,-99,100,8
10/14/1994,RHSP-02,-99,-99,100,80
10/14/1994,AMSP-03,-99,-99,100,100
10/14/1994,NYSY-02,-99,-99,100,99
10/14/1994,BEPO-02,-99,-99,92,55
10/14/1994,BEAL-03,-99,-99,100,99
10/14/1994,NYSY-03,-99,-99,100,99
10/14/1994,HAVI-02,75,-99,100,99
10/14/1994,QURU-02,-99,-99,100,45
10/14/1994,ARSP-01,-99,-99,100,20
10/14/1994,ACRU-03,-99,-99,100,100
10/14/1994,VIAL-03,-99,-99,100,99
10/14/1994,KAAN-03,-99,-99,55,8
10/14/1994,VACO-04,-99,-99,97,8
10/14/1994,ACPE-04,-99,-99,100,80
10/14/1994,CADE-03,-99,-99,45,3
10/14/1994,QUVE-02,-99,-99,100,92
10/14/1994,BEPO-03,-99,-99,100,92
10/14/1994,PIST-03,-99,-99,100,80
10/14/1994,KALA-03,-99,-99,80,45
10/14/1994,BEPO-04,-99,-99,97,55
10/14/1994,ACRU-04,-99,-99,100,100
10/14/1994,QUAL-02,-99,-99,100,92
10/14/1994,RHSP-03,-99,-99,100,80
10/14/1994,NEMU-03,-99,-99,100,15
10/14/1994,ARSP-02,-99,-99,100,45
10/14/1994,CRSP-03,-99,-99,100,55
10/14/1994,BELE-03,-99,-99,100,99
10/14/1994,HAVI-03,75,-99,100,15
10/14/1994,QUVE-03,-99,-99,100,80
10/14/1994,TSCA-05,-99,-99,100,92
10/14/1994,QUVE-04,-99,-99,100,3
10/14/1994,QURU-03,-99,-99,45,3
10/14/1994,CRSP-02,-99,-99,97,3
10/14/1994,PRSE-02,-99,-99,92,30
10/14/1994,BEPA-02,-99,-99,100,92
10/14/1994,BEPA-03,-99,-99,100,97
10/14/1994,BEPA-04,-99,-99,100,71
10/14/1994,COAL-03,-99,-99,100,30
10/14/1994,FRAM-02,-99,-99,100,100
10/14/1994,FAGR-04,-99,-99,20,0
10/14/1994,QUAL-03,-99,-99,100,30
10/14/1994,ILVE-02,-99,-99,8,0
10/14/1994,ACSA-02,-99,-99,55,8
10/14/1994,FRAM-03,-99,-99,100,80
10/14/1994,SAPU-02,-99,-99,20,3
10/14/1994,POTR-04,-99,-99,100,8
10/14/1994,FRAM-05,-99,-99,100,80
10/14/1994,ACSA-03,-99,-99,100,61
10/14/1994,PRSE-03,-99,-99,100,28
10/14/1994,QURU-04,-99,-99,45,3
10/14/1994,ACRU-05,-99,-99,100,61
10/14/1994,PIST-04,-99,-99,100,97
10/14/1994,FRAM-04,-99,-99,71,8
10/14/1994,POTR-02,-99,-99,8,0
10/21/1994,VACO-01,-99,-99,95,8
10/21/1994,PIST-01,-99,-99,100,100
10/21/1994,AMSP-01,-99,-99,100,100
10/21/1994,FRAM-01,-99,-99,100,100
10/21/1994,PRSE-01,-99,-99,100,99
10/21/1994,ILVE-01,-99,-99,45,3
10/21/1994,VICA-01,-99,-99,100,28
10/21/1994,ACRU-01,-99,-99,100,100
10/21/1994,SAPU-01,-99,-99,28,8
10/21/1994,AMSP-02,-99,-99,100,99
10/21/1994,ACSA-01,-99,-99,100,85
10/21/1994,BELE-01,-99,-99,100,99
10/21/1994,SAPU-03,-99,-99,55,8
10/21/1994,BEAL-01,-99,-99,100,100
10/21/1994,COAL-02,-99,-99,100,100
10/21/1994,QURU-01,-99,-99,80,30
10/21/1994,VICA-02,-99,-99,71,8
10/21/1994,QUAL-01,-99,-99,100,99
10/21/1994,FAGR-01,-99,-99,80,3
10/21/1994,VIAL-01,-99,-99,100,100
10/21/1994,ACPE-01,-99,-99,100,45
10/21/1994,TSCA-01,-99,-99,100,97
10/21/1994,QUVE-01,-99,-99,100,55
10/21/1994,VACO-02,-99,-99,100,99
10/21/1994,LYLI-02,-99,-99,92,55
10/21/1994,LYLI-01,-99,-99,97,71
10/21/1994,BEPO-01,-99,-99,100,99
10/21/1994,LYLI-03,-99,-99,100,92
10/21/1994,KAAN-01,-99,-99,92,28
10/21/1994,PIST-02,-99,-99,100,97
10/21/1994,BEPA-01,-99,-99,100,99
10/21/1994,CRSP-01,-99,-99,100,100
10/21/1994,ACRU-02,-99,-99,100,99
10/21/1994,RHSP-01,-99,-99,100,99
10/21/1994,ACPE-02,-99,-99,100,100
10/21/1994,CADE-01,-99,-99,100,100
10/21/1994,NYSY-04,-99,-99,100,99
10/21/1994,KALA-01,-99,-99,92,80
10/21/1994,FAGR-02,-99,-99,100,65
10/21/1994,ACPE-03,-99,-99,100,100
10/21/1994,HAVI-01,100,80,100,99
10/21/1994,BEAL-02,-99,-99,100,99
10/21/1994,BELE-02,-99,-99,100,100
10/21/1994,VICA-03,-99,-99,71,38
10/21/1994,VIAL-02,-99,-99,100,100
10/21/1994,FAGR-03,-99,-99,100,71
10/21/1994,TSCA-04,-99,-99,100,99
10/21/1994,CADE-02,-99,-99,45,3
10/21/1994,KALA-02,-99,-99,100,80
10/21/1994,VACO-03,-99,-99,100,100
10/21/1994,KAAN-02,-99,-99,97,40
10/21/1994,NEMU-01,-99,-99,100,80
10/21/1994,ILVE-04,-99,-99,71,8
10/21/1994,NEMU-02,-99,-99,100,100
10/21/1994,RHSP-02,-99,-99,100,80
10/21/1994,AMSP-03,-99,-99,100,100
10/21/1994,NYSY-02,-99,-99,100,100
10/21/1994,BEPO-02,-99,-99,100,92
10/21/1994,BEAL-03,-99,-99,100,100
10/21/1994,NYSY-03,-99,-99,100,100
10/21/1994,HAVI-02,100,80,100,100
10/21/1994,QURU-02,-99,-99,100,97
10/21/1994,ARSP-01,-99,-99,100,97
10/21/1994,ACRU-03,-99,-99,100,100
10/21/1994,VIAL-03,-99,-99,100,100
10/21/1994,KAAN-03,-99,-99,92,15
10/21/1994,VACO-04,-99,-99,100,71
10/21/1994,ACPE-04,-99,-99,100,100
10/21/1994,CADE-03,-99,-99,92,8
10/21/1994,QUVE-02,-99,-99,100,100
10/21/1994,BEPO-03,-99,-99,100,99
10/21/1994,PIST-03,-99,-99,100,97
10/21/1994,KALA-03,-99,-99,100,80
10/21/1994,BEPO-04,-99,-99,100,97
10/21/1994,ACRU-04,-99,-99,100,100
10/21/1994,QUAL-02,-99,-99,100,100
10/21/1994,RHSP-03,-99,-99,100,100
10/21/1994,NEMU-03,-99,-99,100,100
10/21/1994,ARSP-02,-99,-99,100,100
10/21/1994,CRSP-03,-99,-99,100,100
10/21/1994,BELE-03,-99,-99,100,100
10/21/1994,HAVI-03,100,28,100,100
10/21/1994,QUVE-03,-99,-99,100,99
10/21/1994,TSCA-05,-99,-99,100,97
10/21/1994,QUVE-04,-99,-99,100,99
10/21/1994,QURU-03,-99,-99,97,20
10/21/1994,CRSP-02,-99,-99,100,100
10/21/1994,PRSE-02,-99,-99,100,97
10/21/1994,BEPA-02,-99,-99,100,99
10/21/1994,BEPA-03,-99,-99,100,100
10/21/1994,BEPA-04,-99,-99,100,100
10/21/1994,COAL-03,-99,-99,100,100
10/21/1994,FRAM-02,-99,-99,100,100
10/21/1994,FAGR-04,-99,-99,97,8
10/21/1994,QUAL-03,-99,-99,100,97
10/21/1994,ILVE-02,-99,-99,20,3
10/21/1994,ACSA-02,-99,-99,100,55
10/21/1994,FRAM-03,-99,-99,100,100
10/21/1994,SAPU-02,-99,-99,20,3
10/21/1994,POTR-04,-99,-99,100,92
10/21/1994,FRAM-05,-99,-99,100,100
10/21/1994,ACSA-03,-99,-99,100,100
10/21/1994,PRSE-03,-99,-99,100,100
10/21/1994,QURU-04,-99,-99,100,8
10/21/1994,ACRU-05,-99,-99,100,100
10/21/1994,PIST-04,-99,-99,100,100
10/21/1994,FRAM-04,-99,-99,100,97
10/21/1994,POTR-02,-99,-99,30,3
10/31/1994,VACO-01,-99,-99,100,55
10/31/1994,PIST-01,-99,-99,100,100
10/31/1994,AMSP-01,-99,-99,100,100
10/31/1994,FRAM-01,-99,-99,100,100
10/31/1994,PRSE-01,-99,-99,100,100
10/31/1994,ILVE-01,-99,-99,80,28
10/31/1994,VICA-01,-99,-99,100,99
10/31/1994,ACRU-01,-99,-99,100,100
10/31/1994,SAPU-01,-99,-99,55,15
10/31/1994,AMSP-02,-99,-99,100,100
10/31/1994,ACSA-01,-99,-99,100,100
10/31/1994,BELE-01,-99,-99,100,100
10/31/1994,SAPU-03,-99,-99,80,45
10/31/1994,BEAL-01,-99,-99,100,100
10/31/1994,COAL-02,-99,-99,100,100
10/31/1994,QURU-01,-99,-99,100,99
10/31/1994,VICA-02,-99,-99,97,71
10/31/1994,QUAL-01,-99,-99,100,100
10/31/1994,FAGR-01,-99,-99,100,45
10/31/1994,VIAL-01,-99,-99,100,100
10/31/1994,ACPE-01,-99,-99,100,100
10/31/1994,TSCA-01,-99,-99,100,99
10/31/1994,QUVE-01,-99,-99,100,80
10/31/1994,VACO-02,-99,-99,100,100
10/31/1994,LYLI-02,-99,-99,100,97
10/31/1994,LYLI-01,-99,-99,100,97
10/31/1994,BEPO-01,-99,-99,100,100
10/31/1994,LYLI-03,-99,-99,100,100
10/31/1994,KAAN-01,-99,-99,100,80
10/31/1994,PIST-02,-99,-99,100,100
10/31/1994,BEPA-01,-99,-99,100,100
10/31/1994,CRSP-01,-99,-99,100,100
10/31/1994,ACRU-02,-99,-99,100,100
10/31/1994,RHSP-01,-99,-99,100,100
10/31/1994,ACPE-02,-99,-99,100,100
10/31/1994,CADE-01,-99,-99,100,100
10/31/1994,NYSY-04,-99,-99,100,100
10/31/1994,KALA-01,-99,-99,100,71
10/31/1994,FAGR-02,-99,-99,100,77
10/31/1994,ACPE-03,-99,-99,100,100
10/31/1994,HAVI-01,100,100,100,100
10/31/1994,BEAL-02,-99,-99,100,100
10/31/1994,BELE-02,-99,-99,100,100
10/31/1994,VICA-03,-99,-99,100,92
10/31/1994,VIAL-02,-99,-99,100,100
10/31/1994,FAGR-03,-99,-99,100,92
10/31/1994,TSCA-04,-99,-99,100,99
10/31/1994,CADE-02,-99,-99,80,8
