DATE,TREEID,FOPEN,FPAST,LCOLOR,LFALL
9/30/1999,ARSP-02,-99,-99,5,0
9/30/1999,CRSP-03,-99,-99,20,0
9/30/1999,BELE-03,-99,-99,25,5
9/30/1999,HAVI-03,40,0,5,0
9/30/1999,QUVE-03,-99,-99,45,20
9/30/1999,TSCA-05,-99,-99,3,0
9/30/1999,QUVE-04,-99,-99,3,1
9/30/1999,QURU-03,-99,-99,15,1
9/30/1999,CRSP-02,-99,-99,5,7
9/30/1999,PRSE-02,-99,-99,10,10
9/30/1999,BEPA-02,-99,-99,10,5
9/30/1999,BEPA-03,-99,-99,8,1
9/30/1999,BEPA-04,-99,-99,20,10
9/30/1999,COAL-03,-99,-99,35,2
9/30/1999,FRAM-02,-99,-99,95,15
9/30/1999,FAGR-04,-99,-99,5,0
9/30/1999,QUAL-03,-99,-99,15,2
9/30/1999,ILVE-02,-99,-99,7,1
9/30/1999,ACSA-02,-99,-99,2,0
9/30/1999,FRAM-03,-99,-99,12,2
9/30/1999,SAPU-02,-99,-99,15,15
9/30/1999,POTR-04,-99,-99,5,5
9/30/1999,ACSA-03,-99,-99,30,15
9/30/1999,PRSE-03,-99,-99,18,15
9/30/1999,QURU-04,-99,-99,17,2
9/30/1999,ACRU-05,-99,-99,45,15
9/30/1999,PIST-04,-99,-99,20,0
9/30/1999,FRAM-04,-99,-99,15,1
9/30/1999,POTR-02,-99,-99,2,1
10/7/1999,VACO-01,-99,-99,15,15
10/7/1999,PIST-01,-99,-99,20,0
10/7/1999,AMSP-01,-99,-99,45,10
10/7/1999,FRAM-01,-99,-99,100,80
10/7/1999,PRSE-01,-99,-99,20,15
10/7/1999,ILVE-01,-99,-99,5,0
10/7/1999,VICA-01,-99,-99,10,2
10/7/1999,ACRU-01,-99,-99,40,25
10/7/1999,SAPU-01,-99,-99,45,10
10/7/1999,COAL-01,-99,-99,25,0
10/7/1999,AMSP-02,-99,-99,55,10
10/7/1999,ACSA-01,-99,-99,15,0
10/7/1999,BELE-01,-99,-99,45,8
10/7/1999,SAPU-03,-99,-99,75,25
10/7/1999,BEAL-01,-99,-99,60,20
10/7/1999,COAL-04,-99,-99,40,20
10/7/1999,QURU-01,-99,-99,30,3
10/7/1999,VICA-02,-99,-99,10,1
10/7/1999,ILVE-03,-99,-99,5,0
10/7/1999,QUAL-04,-99,-99,30,20
10/7/1999,FAGR-01,-99,-99,10,1
10/7/1999,VIAL-01,-99,-99,3,1
10/7/1999,ACPE-01,-99,-99,3,1
10/7/1999,TSCA-01,-99,-99,10,0
10/7/1999,QUVE-01,-99,-99,15,10
10/7/1999,VACO-02,-99,-99,30,18
10/7/1999,LYLI-02,-99,-99,45,20
10/7/1999,LYLI-01,-99,-99,65,65
10/7/1999,BEPO-01,-99,-99,20,15
10/7/1999,LYLI-03,-99,-99,65,12
10/7/1999,KAAN-01,-99,-99,8,0
10/7/1999,PIST-02,-99,-99,25,1
10/7/1999,BEPA-01,-99,-99,35,10
10/7/1999,CRSP-01,-99,-99,70,15
10/7/1999,ACRU-02,-99,-99,85,45
10/7/1999,RHSP-01,-99,-99,50,50
10/7/1999,ACPE-02,-99,-99,20,1
10/7/1999,CADE-01,-99,-99,45,10
10/7/1999,NYSY-04,-99,-99,50,8
