DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS
03/27/1999,86,ACPE-01,23,SS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACPE-02,37,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACPE-03,42,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACPE-04,70,MS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACRU-01,8,MS,0,VS,0,0,M,0,0,0,0,0,0,
03/27/1999,86,ACRU-02,35,MS,0,VS,0,0,M,0,0,0,0,0,0,
03/27/1999,86,ACRU-03,66,MS,0,MS,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACRU-04,77,MS,0,MS,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACRU-05,106,MS,0,MS,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACSA-01,12,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACSA-02,99,NS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,ACSA-03,103,SS,0,ND,0,0,,0,0,0,0,0,0,
03/27/1999,86,AMSP-01,3,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/27/1999,86,AMSP-02,11,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/27/1999,86,AMSP-03,58,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/27/1999,86,ARSP-01,65,MS,0,ND,0,0,P,0,0,0,0,0,0
03/27/1999,86,ARSP-02,81,MS,0,ND,0,0,P,0,0,0,0,0,0
03/27/1999,86,BEAL-01,15,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEAL-02,44,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEAL-03,61,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BELE-01,13,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BELE-02,45,NS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BELE-03,83,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPA-01,33,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPA-02,91,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPA-03,92,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPA-04,93,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPO-01,29,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPO-02,60,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPO-03,73,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,BEPO-04,76,MS,0,ND,0,0,,0,0,0,0,0,0
03/27/1999,86,CADE-01,38,NS,0,ND,0,0,,0,0,0,0,0,0
