DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS
03/31/1994,90,ACPE-01,21,MS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACPE-02,35,NS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACPE-03,40,NS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACPE-04,68,MS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACRU-01,8,NS,0,MS,0,0,M,0,0,0,0,0,0,
03/31/1994,90,ACRU-02,33,MS,0,MS,0,0,M,0,0,0,0,0,0,
03/31/1994,90,ACRU-03,64,NS,0,MS,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACRU-04,75,MS,0,MS,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACRU-05,105,MS,0,MS,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACSA-01,11,NS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACSA-02,97,NS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,ACSA-03,102,NS,0,ND,0,0,,0,0,0,0,0,0,
03/31/1994,90,AMSP-01,3,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/31/1994,90,AMSP-02,10,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/31/1994,90,AMSP-03,56,MS,0,ND,0,0,P,0,0,0,0,0,0,
03/31/1994,90,ARSP-01,63,NS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,ARSP-02,79,MS,0,MS,0,0,P,0,0,0,0,0,0
03/31/1994,90,BEAL-01,14,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEAL-02,42,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEAL-03,59,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BELE-01,12,MS,0,MS,0,0,,0,0,0,0,0,0
03/31/1994,90,BELE-02,43,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BELE-03,81,MS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPA-01,31,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPA-02,89,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPA-03,90,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPA-04,91,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPO-01,27,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPO-02,58,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPO-03,71,MS,0,MS,0,0,,0,0,0,0,0,0
03/31/1994,90,BEPO-04,74,MS,0,MS,0,0,,0,0,0,0,0,0
03/31/1994,90,CADE-01,36,MS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,CADE-02,48,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,CADE-03,69,NS,0,ND,0,0,,0,0,0,0,0,0
03/31/1994,90,COAL-02,15,NS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,COAL-03,92,NS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,CRSP-01,32,MS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,CRSP-02,87,NS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,CRSP-03,80,NS,0,ND,0,0,P,0,0,0,0,0,0
03/31/1994,90,FAGR-01,19,NS,0,ND,0,0,,0,0,0,0,0,0
