YEAR,TREEID,BBJD,BBJD_FLAG,L75JD,L75JD_FLAG,L95JD,L95JD_FLAG
1992,TSCA-01,147,,175,,175
1992,TSCA-02,147,,175,,197
1992,TSCA-03,145,,175,,189
1992,VACO-01,124,,167,,188
1992,VACO-02,132,,186,,188
1992,VACO-03,131,,175,,188
1992,VACO-04,127,,184,,188
1992,VIAL-01,123,,168,,197
1992,VIAL-02,124,,185,,187
1992,VIAL-03,124,,174,,196
1992,VICA-01,123,,161,,188
1992,VICA-02,118,,165,,198
1992,VICA-03,123,,168,,189
1993,ACPE-01,116,,144,,145
1993,ACPE-02,123,,147,,158
1993,ACPE-03,120,,147,,158
1993,ACPE-04,123,,153,,156
1993,ACRU-01,120,,153,,153
1993,ACRU-02,119,,147,,158
1993,ACRU-03,125,,153,,160
1993,ACRU-04,121,,153,,160
1993,ACRU-05,117,,144,,160
1993,ACSA-01,116,,136,,155
1993,ACSA-02,117,,132,,143
1993,ACSA-03,122,,135,,138
1993,AMSP-01,116,,158,,158
1993,AMSP-02,116,,147,,160
1993,AMSP-03,119,,144,,144
1993,ARSP-01,116,,136,,142
1993,ARSP-02,114,,147,,147
1993,ARSP-03,117,,147,,161
1993,BEAL-01,109,,139,,139
1993,BEAL-02,118,,153,,153
1993,BEAL-03,123,,147,,150
1993,BELE-01,113,,136,,144
1993,BELE-02,123,,147,,152
1993,BELE-03,116,,147,,147
1993,BEPA-01,116,,147,,156
1993,BEPA-02,114,,139,,139
1993,BEPA-03,117,,139,,139
1993,BEPA-04,117,,139,,147
1993,BEPO-01,116,,144,,144
1993,BEPO-02,123,,144,,144
1993,BEPO-03,117,,144,,144
1993,BEPO-04,117,,144,,146
1993,CADE-01,121,,153,,156
1993,CADE-02,123,,153,,160
1993,CADE-03,121,,153,,158
1993,COAL-01,109,,153,,156
1993,COAL-02,109,,144,,150
1993,COAL-03,113,,146,,147
1993,CRSP-01,118,,153,,153
1993,CRSP-02,116,,153,,153
1993,CRSP-03,121,,144,,152
1993,FAGR-01,127,,144,,146
1993,FAGR-02,121,,153,,153
1993,FAGR-03,126,,153,,153
1993,FAGR-04,121,,144,,144
1993,FRAM-01,119,,153,,158
1993,FRAM-02,126,,158,,162
1993,FRAM-03,120,,144,,151
1993,FRAM-04,123,,147,,151
1993,FRAM-05,130,,162,,167
1993,HAVI-01,123,,153,,153
1993,HAVI-02,123,,153,,160
1993,HAVI-03,123,,147,,152
1993,ILVE-01,123,,153,,158
1993,ILVE-02,121,,144,,146
1993,ILVE-04,123,,158,,162
1993,KAAN-01,142,,162,,174
1993,KAAN-02,147,,162,,164
1993,KAAN-03,138,,162,,169
1993,KALA-01,139,,158,,165
1993,KALA-02,139,,165,,169
1993,KALA-03,135,,162,,169
1993,LYLI-01,119,,153,,158
1993,LYLI-02,120,,153,,158
1993,LYLI-03,123,,147,,158
1993,NEMU-01,118,,158,,165
1993,NEMU-02,117,,153,,162
1993,NEMU-03,117,,144,,156
1993,NYSY-02,130,,162,,173
1993,NYSY-03,134,,165,,173
1993,NYSY-04,128,,158,,165
1993,PIST-01,151,,176,,176
1993,PIST-02,153,,165,,165
1993,PIST-03,151,,162,,162
1993,PIST-04,156,,162,,162
1993,POTR-02,117,,132,,134
1993,POTR-03,117,,132,,132
1993,POTR-04,105,,132,,132
1993,PRSE-01,109,,136,,158
1993,PRSE-02,109,,152,y,151
1993,PRSE-03,109,,144,,152
1993,QUAL-01,124,,144,,158
1993,QUAL-02,130,,153,,161
1993,QUAL-03,128,,153,,160
1993,QURU-01,123,,158,,164
1993,QURU-02,128,,147,,152
1993,QURU-03,123,,153,,164
1993,QURU-04,123,,147,,150
1993,QUVE-01,128,,153,,156
1993,QUVE-02,128,,153,,161
1993,QUVE-03,128,,153,,164
1993,QUVE-04,128,,153,,158
1993,RHSP-01,123,,147,,157
1993,RHSP-02,128,,147,,160
1993,RHSP-03,134,,153,,161
1993,SAPU-01,109,,162,,162
1993,SAPU-02,109,,139,,144
1993,SAPU-03,109,,153,,160
1993,TSCA-01,138,,162,,162
1993,TSCA-04,147,,162,,162
1993,TSCA-05,138,,162,,162
1993,VACO-01,117,,153,,156
1993,VACO-02,116,,153,,158
1993,VACO-03,120,,153,,161
1993,VACO-04,116,,153,,160
1993,VIAL-01,112,,144,,145
1993,VIAL-02,123,,136,,146
1993,VIAL-03,134,,136,,138
1993,VICA-01,103,,144,,144
1993,VICA-02,123,,153,,160
1993,VICA-03,123,,147,,160
1994,ACPE-01,121,,149,,158,
1994,ACPE-02,127,,151,,159,
1994,ACPE-03,127,,150,,159,
1994,ACPE-04,135,,157,,159,y
1994,ACRU-01,135,,150,,158,
1994,ACRU-02,125,,151,,162,
1994,ACRU-03,135,,150,,158,
1994,ACRU-04,128,,150,,163,
1994,ACRU-05,122,,147,,158,
1994,ACSA-01,121,,146,,156,
1994,ACSA-02,121,,142,,160,
1994,ACSA-03,126,,146,,158,
1994,AMSP-01,121,,149,,159,
1994,AMSP-02,109,,159,,159,
1994,AMSP-03,123,,145,,151,
1994,ARSP-01,118,,150,,164,
1994,ARSP-02,127,,150,,164
1994,BEAL-01,117,,145,,159
1994,BEAL-02,130,,147,,158
1994,BEAL-03,130,,147,,158
1994,BELE-01,127,,155,,164
1994,BELE-02,133,,149,,158
1994,BELE-03,133,,149,,160
1994,BEPA-01,127,,145,,159
1994,BEPA-02,122,,142,,160
1994,BEPA-03,118,,142,,160
1994,BEPA-04,122,,146,,158
1994,BEPO-01,122,,150,,157
1994,BEPO-02,135,,146,,159
1994,BEPO-03,129,,147,,158
1994,BEPO-04,127,,145,,159
1994,CADE-01,127,,159,,173
1994,CADE-02,135,,159,,179
1994,CADE-03,135,,164,,188
1994,COAL-02,115,,149,,159
1994,COAL-03,116,,145,,159
1994,CRSP-01,117,,149,,158
1994,CRSP-02,121,,146,,158
1994,CRSP-03,121,,149,,159
1994,FAGR-01,135,,147,,158
1994,FAGR-02,127,,143,,157
1994,FAGR-03,127,,145,,158
1994,FAGR-04,126,,146,,158
1994,FRAM-01,124,,157,,159
1994,FRAM-02,135,,159,,169
1994,FRAM-03,127,,158,,165
1994,FRAM-04,135,,159,,164
1994,FRAM-05,135,,159,,164
1994,HAVI-01,135,,151,,159
1994,HAVI-02,127,,147,,157
1994,HAVI-03,122,,147,,160
1994,ILVE-01,135,,159,,164
1994,ILVE-02,122,,155,,164
1994,ILVE-04,135,,164,,172
1994,KAAN-01,145,,164,,186
1994,KAAN-02,155,,177,,179
1994,KAAN-03,149,,172,,188
1994,KALA-01,145,,165,,186
1994,KALA-02,143,,171,,179
1994,KALA-03,145,,165,,179
1994,LYLI-01,135,,158,,164
1994,LYLI-02,135,,158,,164
1994,LYLI-03,133,,158,,164
1994,NEMU-01,122,,157,,159
1994,NEMU-02,122,,151,,158
1994,NEMU-03,121,,150,,164
1994,NYSY-02,141,,164,,173
1994,NYSY-03,145,,173,,179
1994,NYSY-04,140,,164,,186
1994,PIST-01,145,,226,,227
1994,PIST-02,149,,226,,226
1994,PIST-03,149,,226,,226
1994,PIST-04,149,,226,,227
1994,POTR-02,121,,142,,147
1994,POTR-04,122,,142,,149
1994,PRSE-01,109,,142,,159
1994,PRSE-02,115,,146,,163
1994,PRSE-03,109,,146,,158
1994,QUAL-01,138,,158,,164
1994,QUAL-02,136,,159,,169
1994,QUAL-03,141,,159,,165
1994,QURU-01,135,,158,,162
1994,QURU-02,136,,159,,162
1994,QURU-03,128,,158,,164
1994,QURU-04,125,,150,,160
1994,QUVE-01,136,,158,,162
1994,QUVE-02,136,,159,,164
1994,QUVE-03,135,,159,,163
1994,QUVE-04,135,,159,,164
1994,RHSP-01,133,,155,,162
1994,RHSP-02,135,,157,,165
1994,RHSP-03,137,,159,,165
1994,SAPU-01,104,,151,,162
1994,SAPU-02,109,,146,,160
1994,SAPU-03,103,,150,,162
1994,TSCA-01,145,,164,,176
1994,TSCA-04,147,,165,,179
1994,TSCA-05,145,,165,,186
1994,VACO-01,121,,157,,162
1994,VACO-02,121,,158,,165
1994,VACO-03,121,,156,,162
1994,VACO-04,121,,155,,159
1994,VIAL-01,115,,146,,158
1994,VIAL-02,116,,142,,155
1994,VIAL-03,116,,147,,157
1994,VICA-01,115,,145,,162
1994,VICA-02,115,,149,,159
1994,VICA-03,115,,150,,162
1995,ACPE-01,126,,146,,157
1995,ACPE-02,128,,152,,162
1995,ACPE-03,126,,146,,157
1995,ACPE-04,131,,152,,163
1995,ACRU-01,135,y,152,,157
1995,ACRU-02,126,,151,,157
1995,ACRU-03,139,,152,,157
1995,ACRU-04,128,,152,,157
1995,ACRU-05,126,,146,,154
1995,ACSA-01,126,,142,,156
1995,ACSA-02,126,,142,,146
1995,ACSA-03,131,,145,,155
1995,AMSP-01,126,,146,,152
1995,AMSP-02,126,,145,,152
1995,AMSP-03,126,,146,,152
1995,ARSP-01,122,,146,,161
1995,ARSP-02,121,,151,,157
1995,BEAL-01,126,,142,,152
1995,BEAL-02,131,,151,,157
1995,BEAL-03,134,,146,,156
1995,BELE-01,130,,145,,157
1995,BELE-02,134,,151,,157
1995,BELE-03,130,,146,,155
1995,BEPA-01,130,,146,,152
1995,BEPA-02,126,,142,,152
1995,BEPA-03,126,,142,,152
1995,BEPA-04,126,,146,,156
1995,BEPO-01,126,,146,,156
1995,BEPO-02,135,,146,,157
1995,BEPO-03,131,,146,,157
1995,BEPO-04,130,,146,,156
1995,CADE-01,128,,157,,164
1995,CADE-02,132,,157,,164
1995,CADE-03,132,,162,,164
1995,COAL-02,120,,145,,156
1995,COAL-03,121,,145,,156
1995,CRSP-01,120,,146,,157
1995,CRSP-02,126,,146,,157
1995,CRSP-03,126,,151,,157
1995,FAGR-01,135,,146,,157
1995,FAGR-02,129,,142,,156
1995,FAGR-03,132,,146,,156
1995,FAGR-04,128,,142,,156
1995,FRAM-01,130,,152,,163
1995,FRAM-02,134,,152,,164
1995,FRAM-03,126,,152,,157
1995,FRAM-04,134,,157,,164
1995,FRAM-05,139,,156,,164
1995,HAVI-01,130,,151,,161
1995,HAVI-02,130,,146,,157
1995,HAVI-03,126,,151,,157
1995,ILVE-01,135,,163,,164
1995,ILVE-02,129,,152,,161
1995,ILVE-03,130,,146,,164
1995,ILVE-04,131,,164,,164
1995,KAAN-01,149,,172,,173
1995,KAAN-02,145,,170,,173
1995,KAAN-03,145,,170,,180
1995,KALA-01,143,,170,,173
1995,KALA-02,143,,179,,179
1995,KALA-03,140,,164,,178
1995,LYLI-01,132,,156,,163
1995,LYLI-02,134,,152,,161
1995,LYLI-03,134,,156,,162
1995,NEMU-01,126,,152,,161
1995,NEMU-02,126,,152,,156
1995,NEMU-03,126,,152,,157
1995,NYSY-02,140,,164,,170
1995,NYSY-03,144,,164,,164,
1995,NYSY-04,140,,163,,173,
1995,PIST-01,161,,NA,y,NA,y
1995,PIST-02,161,,180,,180,
1995,PIST-03,161,,NA,y,NA,y
1995,PIST-04,161,,170,,170,
1995,POTR-02,126,,142,,151,
1995,POTR-04,126,,142,,146,
1995,PRSE-01,114,,146,,157,
1995,PRSE-02,114,,146,,156,
1995,PRSE-03,114,,151,,161,
1995,QUAL-01,133,,156,,164,
1995,QUAL-02,139,,157,,164,
1995,QUAL-03,132,,164,,164,
1995,QURU-01,134,,152,,164,
1995,QURU-02,135,,152,,161,
1995,QURU-03,132,,152,,157
1995,QURU-04,130,,151,,156
1995,QUVE-01,139,,157,,163
1995,QUVE-02,132,,156,,163
1995,QUVE-03,136,,156,,163
1995,QUVE-04,136,,157,,164
1995,RHSP-01,131,,152,,162
1995,RHSP-02,139,,152,,163
1995,RHSP-03,139,,152,,162
1995,SAPU-01,114,,156,,162
1995,SAPU-02,114,,151,,162
1995,SAPU-03,114,,157,,164
1995,TSCA-01,142,,163,,164
1995,TSCA-04,149,,164,,170
1995,TSCA-05,139,,164,,170
1995,VACO-01,126,,151,,157
1995,VACO-02,122,,156,,164
1995,VACO-03,126,,152,,162
1995,VACO-04,126,,152,,164
1995,VIAL-01,120,,146,,152
1995,VIAL-02,120,,142,,152
1995,VIAL-03,120,,146,,156
1995,VICA-01,114,,146,,162
1995,VICA-02,120,,146,,157
1995,VICA-03,120,,146,,157
1996,ACPE-01,125,,149,,165
1996,ACPE-02,132,,152,,169
1996,ACPE-03,132,,153,,169
1996,ACPE-04,137,,154,,172
1996,ACRU-01,119,,153,,159
1996,ACRU-02,125,,149,,165
1996,ACRU-03,132,,153,,165
1996,ACRU-04,120,,154,,167
1996,ACRU-05,120,,143,,154
1996,ACSA-01,119,,143,,154
1996,ACSA-02,125,,143,,153
1996,ACSA-03,126,y,143,,154
1996,AMSP-01,119,,149,,158
1996,AMSP-02,115,,143,,154
1996,AMSP-03,120,,149,,153
1996,ARSP-01,115,,149,,170
1996,ARSP-02,115,,153,,170
1996,BEAL-01,115,,143,,154
1996,BEAL-02,126,,149,,159
1996,BEAL-03,115,,148,,154
1996,BELE-01,115,,149,,159
1996,BELE-02,126,,149,,165
1996,BELE-03,120,,149,,159
1996,BEPA-01,119,,143,,154
1996,BEPA-02,115,,143,,153
1996,BEPA-03,115,,143,,154
1996,BEPA-04,116,,148,,165
1996,BEPO-01,115,,149,,159
1996,BEPO-02,119,,149,,159
1996,BEPO-03,119,,148,,159
1996,BEPO-04,115,,149,,165
1996,CADE-01,126,,164,,180
1996,CADE-02,133,,169,,192
1996,CADE-03,132,,170,,192
1996,COAL-02,115,,149,,165
1996,COAL-03,115,,149,,165
1996,CRSP-01,115,,149,,165
1996,CRSP-02,115,,149,,159
1996,CRSP-03,125,,153,,169
1996,FAGR-01,138,,149,,158
1996,FAGR-02,127,,143,,157
1996,FAGR-03,132,,143,,154
1996,FAGR-04,125,,143,,154
1996,FRAM-01,125,,153,,165
1996,FRAM-02,137,,154,,170
1996,FRAM-03,125,,154,,170
1996,FRAM-04,132,,159,,170
1996,HAVI-01,126,,153,,169
1996,HAVI-02,125,,149,,168
1996,HAVI-03,125,,153,,169
1996,ILVE-01,133,,159,,170
1996,ILVE-02,120,,149,,169
1996,ILVE-03,126,,164,y,172
1996,ILVE-04,128,,170,,180
1996,KAAN-01,146,,168,,192
1996,KAAN-02,146,,170,,192,
1996,KAAN-03,146,,170,,192,
1996,KALA-01,143,,170,,180,
1996,KALA-02,146,,173,,187,
1996,KALA-03,141,,173,,193,
1996,LYLI-01,126,,158,,170,
1996,LYLI-02,119,,154,,169,
1996,LYLI-03,120,,154,,170,
1996,NEMU-01,115,,153,,165,
1996,NEMU-02,115,,149,,159,
1996,NEMU-03,115,,149,,180,
1996,NYSY-02,141,,168,,179,
1996,NYSY-03,146,,170,,187,
1996,NYSY-04,137,,165,,179,
1996,PIST-01,162,,NA,y,NA,y
1996,PIST-02,162,,NA,y,NA,y
1996,PIST-03,162,,NA,y,NA,y
1996,PIST-04,162,,NA,y,NA,y
1996,POTR-02,119,,143,,154,
1996,POTR-04,125,,148,,149,
1996,PRSE-01,111,,143,,158,
1996,PRSE-02,112,,149,,154,
1996,PRSE-03,111,,149,,159,
1996,QUAL-01,135,,164,,169,
1996,QUAL-02,144,,159,,179,
1996,QUAL-03,141,,158,,170,
1996,QURU-01,131,,154,,165,
1996,QURU-02,141,,154,,165,
1996,QURU-03,132,,153,,163,
1996,QURU-04,132,,153,,164,
1996,QUVE-01,138,,159,,165,
1996,QUVE-02,138,,159,,170,
1996,QUVE-03,141,,154,,170
1996,QUVE-04,140,,159,,170
1996,RHSP-01,120,,154,,169
1996,RHSP-02,126,,154,,169
1996,RHSP-03,132,,154,,170
1996,SAPU-01,98,,154,,170
1996,SAPU-02,96,,153,,170
1996,SAPU-03,97,,153,,169
1996,TSCA-01,147,,165,,179
1996,TSCA-04,151,,172,,180
1996,TSCA-05,146,,169,,180
1996,VACO-01,119,,154,,165
1996,VACO-02,119,,149,,168
1996,VACO-03,119,,153,,167
1996,VACO-04,115,,154,,168
1996,VIAL-01,114,,143,,159
1996,VIAL-02,115,,143,,159
1996,VIAL-03,115,,149,,165
1996,VICA-01,114,,143,,165
1996,VICA-02,114,,154,,165
1996,VICA-03,115,,153,,169
1997,ACPE-01,129,,153,,167
1997,ACPE-02,134,,154,,167
1997,ACPE-03,134,,154,,167
1997,ACPE-04,136,,159,,167
1997,ACRU-01,137,,154,,167
1997,ACRU-02,132,,154,,167
1997,ACRU-03,139,,159,,167
1997,ACRU-04,131,,154,,167
